ordinal,ordinal,nominal,nominal,ordinal,ordinal,ordinal,nominal,nominal,nominal,ordinal,nominal,nominal,nominal,ordinal,ordinal,ordinal,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal
1.0,6.0,1.0,0.0,2.0,2.0,38.0,0.0,0.0,1.0,34.0,1.0,1.0,1.0,2.0,4.0,16.3,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,15.0,0.0,0.0,2.0,2.0,40.0,0.0,0.0,1.0,47.0,1.0,1.0,0.0,4.0,1.0,23.3,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,4.0,0.0,1.0,2.0,2.0,44.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0,4.0,1.0,16.3,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,2.0,2.0,28.0,1.0,0.0,1.0,31.0,1.0,1.0,1.0,3.0,4.0,15.7,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,3.0,2.0,28.0,1.0,0.0,1.0,60.0,0.0,1.0,1.0,2.0,4.0,29.7,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,10.0,1.0,1.0,4.0,3.0,36.0,0.0,0.0,0.0,206.0,1.0,0.0,1.0,5.0,1.0,75.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,0.0,2.0,2.0,29.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,4.0,4.0,20.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,22.0,1.0,0.0,2.0,2.0,43.0,0.0,0.0,1.0,33.0,1.0,0.0,1.0,1.0,1.0,16.3,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,2.0,1.0,28.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,3.0,1.0,14.5,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,0.0,0.0,3.0,3.0,39.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,3.0,1.0,34.8,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,17.0,1.0,0.0,4.0,3.0,39.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,4.0,2.0,41.7,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,1.0,0.0,4.0,3.0,29.0,0.0,0.0,0.0,95.0,1.0,1.0,1.0,4.0,1.0,46.9,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,18.0,0.0,1.0,2.0,2.0,53.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,4.0,1.0,18.2,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,20.0,1.0,1.0,3.0,2.0,49.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,2.0,4.0,28.2,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,8.0,1.0,1.0,1.0,1.0,65.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,8.5,1.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,1.0,1.0,21.0,0.0,0.0,1.0,14.0,1.0,0.0,1.0,1.0,3.0,6.7,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,19.0,1.0,0.0,3.0,3.0,43.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,4.0,1.0,33.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,1.0,1.0,2.0,2.0,35.0,1.0,0.0,1.0,47.0,1.0,0.0,1.0,2.0,2.0,23.9,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,2.0,2.0,35.0,0.0,0.0,1.0,34.0,9.0,1.0,0.0,3.0,4.0,17.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,29.0,1.0,1.0,4.0,3.0,51.0,0.0,0.0,1.0,75.0,1.0,1.0,0.0,4.0,2.0,37.3,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,1.0,1.0,1.0,47.0,0.0,0.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,9.5,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,4.0,3.0,33.0,0.0,0.0,0.0,88.0,1.0,1.0,1.0,4.0,1.0,43.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,14.0,1.0,1.0,2.0,1.0,40.0,1.0,0.0,1.0,28.0,1.0,0.0,0.0,1.0,2.0,13.9,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,21.0,1.0,0.0,2.0,2.0,42.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,4.0,20.2,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,18.0,1.0,1.0,2.0,2.0,44.0,0.0,0.0,1.0,48.0,1.0,1.0,0.0,4.0,2.0,23.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,0.0,1.0,3.0,3.0,32.0,0.0,0.0,1.0,62.0,0.0,1.0,1.0,4.0,1.0,31.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,11.0,1.0,0.0,2.0,2.0,38.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,4.0,1.0,22.2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,2.0,1.0,12.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,2.0,2.0,30.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,4.0,2.0,24.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,0.0,3.0,2.0,38.0,0.0,0.0,1.0,53.0,1.0,0.0,1.0,2.0,3.0,27.3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,1.0,1.0,1.0,54.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,4.0,3.0,10.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,4.0,3.0,36.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,4.0,1.0,41.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,1.0,1.0,3.0,2.0,35.0,1.0,0.0,0.0,52.0,1.0,1.0,1.0,3.0,3.0,25.6,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,0.0,2.0,2.0,41.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0,1.0,2.0,16.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,8.0,1.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,5.0,1.0,10.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,23.0,0.0,0.0,1.0,15.0,0.0,1.0,1.0,2.0,3.0,7.6,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,0.0,2.0,2.0,27.0,0.0,0.0,1.0,37.0,0.0,1.0,0.0,2.0,1.0,18.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,15.0,1.0,1.0,2.0,2.0,46.0,0.0,0.0,1.0,39.0,9.0,1.0,0.0,3.0,1.0,18.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11.0,1.0,1.0,1.0,1.0,66.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,1.0,2.0,2.0,23.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,3.0,16.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,7.0,1.0,1.0,2.0,2.0,27.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,2.0,1.0,15.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,2.0,1.0,22.0,0.0,0.0,1.0,29.0,1.0,1.0,1.0,1.0,1.0,14.4,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,8.0,1.0,1.0,2.0,1.0,36.0,0.0,0.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,12.8,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,19.0,1.0,1.0,4.0,3.0,42.0,0.0,0.0,0.0,88.0,0.0,1.0,0.0,3.0,1.0,43.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,1.0,0.0,2.0,1.0,27.0,1.0,0.0,1.0,27.0,0.0,1.0,0.0,3.0,4.0,13.4,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,3.0,1.0,10.9,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,3.0,1.0,0.0,2.0,1.0,22.0,0.0,0.0,0.0,27.0,1.0,0.0,1.0,2.0,1.0,13.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,29.0,1.0,1.0,2.0,2.0,52.0,0.0,0.0,1.0,33.0,1.0,1.0,1.0,1.0,1.0,16.4,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,0.0,3.0,2.0,45.0,0.0,0.0,1.0,55.0,1.0,1.0,1.0,4.0,1.0,26.5,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,17.0,1.0,1.0,3.0,3.0,49.0,0.0,0.0,0.0,68.0,1.0,1.0,1.0,4.0,1.0,33.6,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,8.0,0.0,1.0,3.0,2.0,30.0,1.0,0.0,0.0,58.0,1.0,0.0,0.0,4.0,4.0,28.2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,21.0,0.0,0.0,3.0,2.0,52.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,4.0,3.0,26.7,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,41.0,0.0,0.0,1.0,23.0,0.0,1.0,1.0,4.0,1.0,11.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,6.0,1.0,1.0,3.0,2.0,28.0,1.0,0.0,1.0,51.0,0.0,1.0,0.0,4.0,3.0,25.9,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,9.0,0.0,1.0,3.0,2.0,42.0,1.0,0.0,0.0,59.0,1.0,1.0,0.0,2.0,4.0,28.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,0.0,0.0,2.0,2.0,31.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,4.0,0.0,0.0,2.0,1.0,30.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,4.0,3.0,14.4,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,12.0,1.0,1.0,2.0,1.0,35.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,2.0,3.0,14.8,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,1.0,1.0,1.0,36.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,3.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,11.0,1.0,0.0,4.0,3.0,53.0,1.0,0.0,0.0,335.0,0.0,0.0,0.0,4.0,5.0,68.9,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,1.0,1.0,40.0,1.0,0.0,1.0,18.0,1.0,1.0,1.0,2.0,2.0,9.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,26.0,1.0,0.0,3.0,3.0,45.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,5.0,1.0,30.3,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,8.0,1.0,0.0,2.0,2.0,31.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,2.0,1.0,19.4,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11.0,1.0,1.0,3.0,2.0,55.0,0.0,0.0,0.0,50.0,1.0,1.0,1.0,4.0,3.0,24.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,0.0,3.0,3.0,45.0,0.0,0.0,0.0,65.0,1.0,1.0,1.0,5.0,2.0,32.3,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,4.0,3.0,35.0,0.0,0.0,0.0,127.0,1.0,0.0,0.0,4.0,1.0,63.9,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,19.0,1.0,0.0,4.0,3.0,49.0,1.0,0.0,0.0,114.0,8.0,1.0,0.0,5.0,2.0,57.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,2.0,2.0,33.0,0.0,0.0,1.0,49.0,0.0,1.0,0.0,5.0,2.0,24.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,10.0,1.0,1.0,3.0,2.0,35.0,0.0,0.0,1.0,54.0,1.0,1.0,1.0,4.0,1.0,25.7,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,18.0,0.0,1.0,2.0,2.0,42.0,0.0,0.0,0.0,34.0,1.0,0.0,1.0,1.0,1.0,17.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,1.0,2.0,2.0,41.0,1.0,0.0,0.0,33.0,1.0,0.0,1.0,2.0,4.0,16.1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,1.0,24.0,1.0,1.0,1.0,2.0,2.0,11.9,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,3.0,3.0,15.3,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,1.0,2.0,2.0,27.0,1.0,0.0,0.0,34.0,1.0,0.0,1.0,4.0,5.0,16.6,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,0.0,2.0,1.0,28.0,1.0,1.0,0.0,28.0,1.0,0.0,1.0,3.0,3.0,13.7,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,3.0,2.0,25.0,1.0,1.0,0.0,58.0,1.0,0.0,0.0,3.0,5.0,28.4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,34.0,0.0,0.0,2.0,2.0,66.0,1.0,1.0,1.0,30.0,1.0,0.0,0.0,1.0,4.0,15.5,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,15.0,1.0,1.0,1.0,1.0,34.0,0.0,1.0,1.0,23.0,0.0,1.0,1.0,2.0,1.0,11.4,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,7.0,1.0,0.0,2.0,1.0,32.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,4.0,2.0,12.7,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,1.0,1.0,1.0,31.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,11.2,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,2.0,2.0,40.0,1.0,1.0,0.0,35.0,1.0,0.0,0.0,3.0,2.0,17.3,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,10.0,1.0,0.0,2.0,2.0,31.0,1.0,1.0,1.0,32.0,1.0,0.0,0.0,3.0,2.0,15.4,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,1.0,2.0,2.0,34.0,0.0,1.0,0.0,44.0,0.0,1.0,1.0,4.0,1.0,22.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,1.0,0.0,3.0,3.0,25.0,0.0,1.0,0.0,64.0,1.0,0.0,1.0,3.0,3.0,32.4,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,1.0,2.0,1.0,35.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,2.0,3.0,13.5,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,5.0,1.0,1.0,3.0,2.0,31.0,0.0,1.0,0.0,60.0,0.0,0.0,1.0,4.0,1.0,29.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,32.0,0.0,0.0,2.0,1.0,61.0,0.0,1.0,1.0,29.0,1.0,1.0,1.0,2.0,2.0,14.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,21.0,1.0,0.0,1.0,1.0,1.0,10.8,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,14.0,0.0,0.0,2.0,2.0,35.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,2.0,1.0,17.4,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,10.0,1.0,0.0,2.0,1.0,34.0,1.0,1.0,0.0,29.0,8.0,1.0,0.0,5.0,4.0,14.5,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,16.0,0.0,0.0,1.0,1.0,47.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,3.0,2.0,10.8,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,17.0,1.0,1.0,1.0,1.0,36.0,0.0,1.0,0.0,18.0,1.0,0.0,1.0,4.0,1.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,14.0,1.0,0.0,2.0,2.0,43.0,0.0,1.0,0.0,45.0,0.0,1.0,1.0,5.0,1.0,21.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,2.0,1.0,1.0,2.0,2.0,44.0,0.0,1.0,0.0,44.0,1.0,0.0,0.0,1.0,1.0,21.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,17.0,1.0,0.0,1.0,1.0,36.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,4.0,2.0,9.8,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,3.0,2.0,38.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,3.0,1.0,25.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,1.0,1.0,2.0,2.0,24.0,0.0,1.0,0.0,48.0,0.0,1.0,1.0,2.0,1.0,24.5,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,11.0,1.0,0.0,2.0,1.0,33.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0,5.0,4.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,6.0,0.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,15.0,1.0,0.0,1.0,2.0,3.0,7.5,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,8.0,1.0,1.0,2.0,2.0,43.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,2.0,2.0,20.6,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,2.0,1.0,27.0,0.0,1.0,0.0,29.0,0.0,0.0,1.0,4.0,2.0,14.4,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,17.0,1.0,1.0,3.0,3.0,44.0,1.0,1.0,1.0,61.0,1.0,1.0,1.0,3.0,2.0,30.3,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,2.0,2.0,33.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,3.0,2.0,22.8,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,7.0,1.0,1.0,2.0,2.0,30.0,0.0,1.0,0.0,42.0,1.0,0.0,1.0,4.0,1.0,21.5,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,2.0,2.0,29.0,0.0,1.0,1.0,34.0,1.0,1.0,1.0,4.0,1.0,16.7,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,8.2,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1.0,3.0,1.0,1.0,2.0,2.0,35.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,3.0,2.0,21.3,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,2.0,2.0,55.0,0.0,1.0,1.0,34.0,0.0,1.0,0.0,4.0,4.0,17.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,2.0,2.0,36.0,1.0,1.0,1.0,31.0,0.0,1.0,1.0,5.0,3.0,15.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,18.0,1.0,1.0,2.0,2.0,45.0,0.0,1.0,0.0,31.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,18.0,0.0,0.0,1.0,2.0,2.0,9.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,0.0,2.0,2.0,29.0,1.0,1.0,0.0,35.0,9.0,0.0,1.0,4.0,4.0,17.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,2.0,1.0,35.0,0.0,1.0,0.0,30.0,0.0,1.0,1.0,2.0,1.0,14.6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,29.0,1.0,0.0,1.0,1.0,66.0,0.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,11.2,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,2.0,2.0,37.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,5.0,2.0,20.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,1.0,2.0,1.0,28.0,0.0,1.0,1.0,25.0,1.0,0.0,1.0,4.0,1.0,12.3,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,2.0,1.0,42.0,0.0,1.0,1.0,25.0,1.0,1.0,1.0,2.0,1.0,12.2,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,22.0,1.0,1.0,2.0,1.0,46.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,2.0,3.0,14.5,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,13.0,1.0,1.0,1.0,1.0,36.0,0.0,1.0,1.0,15.0,0.0,0.0,1.0,2.0,1.0,7.4,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,9.0,1.0,0.0,1.0,1.0,28.0,1.0,1.0,1.0,16.0,1.0,0.0,0.0,2.0,3.0,7.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,37.0,1.0,1.0,3.0,2.0,59.0,0.0,1.0,1.0,56.0,1.0,1.0,1.0,3.0,1.0,28.8,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,0.0,2.0,1.0,37.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,4.0,2.0,13.4,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
